,Unnamed: 0.3,run_id,hermes_run,sample_time,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Acid Totalizer,Adjusted Feed Vessel Weight,Adjusted Second Feed Vessel Weight,Base totalizer,Broth Density,CO2 Evolved,Capillary Emulsion,Capillary Emulsion Dead Cell Layer,Capillary Free Fene,Capillary PCV,Capillary Pellet Dead Cell Layer,Feed Density,Feed Trs,H2O Evaporated,Myrcene Offgas,Myrcene Titer in grams,O2 Consumed,Overflow Weight,Overlay Amount,PSA,Tank Weight post sample,Tank Weight pre sample,Total_Cell_Density,Farnesene broth pA*s,Farnesene effluent_broth pA*s,Farnesene glucosidase_treat pA*s,Farnesene overflow pA*s,Farnesene overlay pA*s,Farnesene pellet pA*s,Farnesene resin_extract pA*s,Farnesene supernatant pA*s,Farnesene test_blank pA*s,Limonene broth pA*s,Limonene effluent_broth pA*s,Limonene glucosidase_treat pA*s,Limonene overflow pA*s,Limonene overlay pA*s,Limonene pellet pA*s,Limonene resin_extract pA*s,Limonene supernatant pA*s,Limonene test_blank pA*s,Myrcene  broth g/kg,Myrcene  broth pA*s,Myrcene  effluent_broth g/kg,Myrcene  effluent_broth pA*s,Myrcene  glucosidase_treat g/kg,Myrcene  glucosidase_treat pA*s,Myrcene  overflow g/kg,Myrcene  overflow pA*s,Myrcene  overlay g/kg,Myrcene  overlay pA*s,Myrcene  pellet g/kg,Myrcene  pellet pA*s,Myrcene  resin_extract g/kg,Myrcene  resin_extract pA*s,Myrcene  supernatant g/kg,Myrcene  supernatant pA*s,Myrcene  test_blank g/kg,Myrcene  test_blank pA*s,Valencene broth pA*s,Valencene effluent_broth pA*s,Valencene glucosidase_treat pA*s,Valencene overflow pA*s,Valencene overlay pA*s,Valencene pellet pA*s,Valencene resin_extract pA*s,Valencene supernatant pA*s,Valencene test_blank pA*s,a-Humulene overflow pA*s,b-Caryophyllene broth pA*s,b-Caryophyllene effluent_broth pA*s,b-Caryophyllene glucosidase_treat pA*s,b-Caryophyllene overflow pA*s,b-Caryophyllene overlay pA*s,b-Caryophyllene pellet pA*s,b-Caryophyllene resin_extract pA*s,b-Caryophyllene supernatant pA*s,b-Caryophyllene test_blank pA*s,d-Cadinene broth pA*s,d-Cadinene effluent_broth pA*s,d-Cadinene glucosidase_treat pA*s,d-Cadinene overflow pA*s,d-Cadinene overlay pA*s,d-Cadinene pellet pA*s,d-Cadinene resin_extract pA*s,d-Cadinene supernatant pA*s,d-Cadinene test_blank pA*s,cum_feed,cum_TRS,TRS_carbon,Cum_CO2_carbon,Weight_draw,Biomass_density,Avg_biomass_density,Tank_biomass,Biomass_draw,Cum_biomass_draw,Cum_biomass,Cum_biomass_carbon,Myrcene_draw,Cum_myrcene_draw,Tank_myrcene,Trap_myrcene,Effluent_myrcene,Cum_effluent_myrcene,Total_myrcene,Total_myrcene_carbon,CO2_percent,Biomass_percent,Myrcene_percent,Carbon_closure,TRS_O2,Myrcene_O2,TRS_biomass,TRS_product,TRS_other,shift_post_weight,Avg_interval_vol,Avg_vol,maintenance,run_id_duplicate,SclSubsB_PV,Cum_PSA_in,Cum_base_in,O2_consumed,Overlay_in,Cum_weight_draw,Cum_over_flow,Cum_tank_weight,Tank_weight_accumulated,H2O_evap,CO2_out,Mass_closure
96,96,148652.0,H12539-3,119.83,107.0,107.0,107.0,0.0,2198.7,1211.49,88.3,1.02,3.7154,0.0,0.7225,2.87526,21.83722,1.65143,1.28232,56.61525999999999,2.71733,1.57856,9.292991111111112,2.8762,122.2,0.07529,1.2852,0.2758,0.2996,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54957,0.0,0.54957,0.0,0.0,0.0,0.0,0.0,1.249575,3.135315,24.683968333333336,57.230825,0.0,0.0,25.37982333333333,57.230825,9.63678,0.59071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.5,204.0980123,81.63920492,44.58034152,0.023799999999999988,33.5475,30.166125,9.07098088235294,0.7827749999999996,3.77683455882353,12.847815441176472,5.7634015287573535,0.0297398849999999,0.1412563401666667,0.344632785,1.578504564,3.0163809303333338,10.6249809045,12.689374593666669,11.166649642426666,54.60653562670683,7.059600267304213,13.67804800814646,75.34418390215751,0.3942277470659589,0.0323853339303213,26.68491267132353,79.9430599401,97.47003968857643,0.2744,0.2813725490196078,0.2855588235294117,0.0944257565718739,,,5.518799999999999,88.3,92.0384,,0.1099,503.7,905.5,605.9000000000001,48.91194,163.4776,
97,97,148652.0,H12539-3,144.89,108.0,108.0,108.0,0.0,2111.2,1131.32,100.7,1.02,4.6594,0.0,0.4761199999999999,2.19305,20.35781,1.68807,1.28232,56.61525999999999,3.30772,1.94494,6.1584275,3.6133,124.5,0.08017,1.5120000000000002,0.2716,0.2996,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31206,0.0,0.1776325,0.0,0.0,0.0,0.0,0.0,0.8384866666666667,0.06609,20.5637,47.28483333333333,0.0,0.0,22.11825,25.6567125,11.87635,0.73807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,253.6363648,101.45454592,55.90720872,0.02799999999999997,26.625,29.5759375,7.089558823529412,0.7308823529411757,4.507716911764706,11.59727573529412,5.2024219220955885,0.0234776266666666,0.1647339668333333,0.2277329786666667,1.94534613,2.56018065,13.1851615545,15.522974629999998,13.660217674399998,55.10567142460481,5.127835204346445,13.464372197941232,73.69787882689248,0.389973408118771,0.0315353873648822,24.087541702205883,97.794740169,131.7540829287941,0.2758,0.2820588235294117,0.2849754901960784,0.107889614379265,,,7.030799999999999,100.7,115.6256,,0.13789999999999997,628.2,1058.0,758.4000000000001,59.53896,205.0136,
98,98,148652.0,H12539-3,169.19,109.0,109.0,109.0,0.0,2037.7,1055.69,111.4,1.02,5.4889,0.0,0.86969,5.83444,19.2217,1.94575,1.28232,56.615260000000006,3.86242,2.34673,10.590125,4.2488,103.7,0.07563,0.0,0.2744,0.3094,1081.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510564,0.0,0.510564,0.0778933333333333,0.0,0.0,0.0,0.0,1.5535166666666669,3.853663333333333,19.633133333333333,44.15870166666667,0.0,0.0,20.18048,44.15870166666667,14.3312,41.53428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.4999999999998,295.2485808999999,118.09943235999998,65.86021332,0.03500000000000003,23.030625,28.64089285714286,6.195689705882352,0.7902665441176479,5.2979834558823535,11.493673161764706,5.15594684363603,0.0543730833333333,0.2191070501666667,0.4262849733333334,2.34745056,2.0359559266666665,15.221117481166663,18.213960064666665,16.028284856906666,55.766748411829546,4.365767676104714,13.571855966291174,73.70437205422543,0.386054861111111,0.0314677241902256,23.872359156985294,114.7479484074,156.6282733356147,0.2716,0.2848039215686274,0.2849509803921569,0.1134328285453794,,,7.030799999999999,111.4,135.9616,,0.1729,731.9000000000001,1196.7,897.1000000000001,69.52356,241.51160000000002,
99,99,148653.0,H12539-4,0.67,110.0,110.0,110.0,0.0,2996.7,1503.86,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,1.28232,56.61526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2898,0.2968,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.007000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.2909803921568627,0.2909803921568627,,,,0.0,0.0,0.0,,0.007000000000000006,0.0,296.8,0.0,0.0,0.0,
100,100,148653.0,H12539-4,48.11,111.0,111.0,111.0,0.0,2924.6,1436.53,38.8,1.02,0.6826,0.0,0.53476,5.06449,17.2224,0.34602,1.28232,56.61526,1.06576,0.04631,3.475963333333333,0.528,95.59999999999998,0.06733,1.0962,0.2765,0.2968,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00175,0.0,0.00175,0.0,0.0,0.0,0.0,0.0,1.48719,3.590446666666667,5.344938333333334,11.325695,0.0,0.0,5.464736666666667,11.325695,0.28537,0.01522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.09999999999991,40.81960245999995,16.32784098399998,8.19038088,0.020299999999999985,35.145,17.5725,9.527051470588235,0.6994544117647055,0.6994544117647055,10.226505882352942,4.587508273764707,0.0301899569999999,0.0301899569999999,0.411208035,0.046743606,0.5109761046666667,0.5109761046666667,0.9991177026666668,0.8792235783466666,50.16205686977193,28.096233165549013,5.384812230889789,83.64310226621073,0.4294991841329961,0.0138902472015167,21.24045271764706,6.2944415268,13.28470821555289,0.2898,0.2875490196078431,0.2892647058823529,0.054323490076896,,,1.0962,38.8,16.896,,0.02729999999999999,95.59999999999998,412.7,115.89999999999998,19.183680000000003,30.034399999999998,
101,101,148653.0,H12539-4,76.84,112.0,112.0,112.0,0.0,2800.7,1337.03,63.2,1.02,1.9091,0.18918,0.0,3.92559,27.35299,0.55179,1.28232,56.61526,1.73477,0.57885,12.902170000000002,1.4860999999999998,189.7,0.0995,1.2096,0.2744,0.2968,1987.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5395933333333334,0.0,0.5395933333333334,0.0,0.0,0.0,0.0,0.0,2.3300066666666663,5.890905,22.996156666666664,52.21953833333333,0.0,0.0,23.47433333333333,52.21953833333333,3.53264,0.20973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,110.9659096,44.38636384,22.90690908,0.02240000000000003,42.33375,25.82625,11.38860882352941,0.9296823529411776,1.6291367647058832,13.017745588235291,5.83963049342647,0.0521921493333333,0.0823821063333333,0.6393538293333332,0.578646432,4.362370919666666,4.8733470243333326,6.173729391999999,5.43288186496,51.60798744986811,13.15636152237351,12.239979567923085,77.0043285401647,0.4148289318050976,0.0304948708703194,27.0378575867647,38.89449516959999,45.03355684363531,0.2765,0.2810294117647059,0.2865196078431373,0.0792014613443658,,,2.3058,63.2,47.55519999999999,,0.04970000000000002,285.29999999999995,624.8,327.99999999999994,31.225859999999997,84.0004,
102,102,148653.0,H12539-4,95.99,113.0,113.0,113.0,0.0,2724.4,1270.56,72.7,1.02,2.7174,0.0,0.44111,4.95515,26.96662,0.69107,1.28232,56.61525999999999,2.17035,0.99971,12.96926375,2.1148,105.7,0.06647,1.4364,0.273,0.2996,1756.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671735,0.0,0.802862,0.0,0.0,0.0,0.0,0.0,2.1519500000000003,5.356705000000001,29.648756666666667,68.77532000000001,0.0,0.0,30.99812,82.134816,6.10562,0.37887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.2999999999997,154.1633529799998,61.66534119199993,32.60553912,0.026599999999999957,37.408125,28.72171875,10.01217463235294,0.9755452205882336,2.6046819852941168,12.61685661764706,5.659795710110294,0.0572418699999999,0.1396239763333333,0.5874823500000002,1.000100556,3.133873579666667,8.007220604,9.734427486333336,8.566296187973334,52.87498372623946,9.1782443763476,13.891589704014596,75.94481780660166,0.4049853755017544,0.0337884567231686,26.205211194852943,61.32689316390001,66.63124862124687,0.2744,0.2813725490196078,0.2852328431372549,0.0847309359990526,,,3.7422,72.7,67.6736,,0.07629999999999998,390.99999999999994,757.0999999999999,460.2999999999999,39.0663,119.5656,
103,103,148653.0,H12539-4,119.7,114.0,114.0,114.0,0.0,2632.7,1188.08,83.2,1.02,3.7337,0.0,0.54239,4.62461,24.26492,0.7564900000000001,1.28232,56.61525999999999,2.72407,1.48322,10.474183333333334,2.8942000000000005,128.0,0.08248,1.323,0.2758,0.3003,1768.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6252666666666666,0.0,0.6252666666666666,0.0,0.0,0.0,0.0,0.0,1.9685216666666667,4.6635833333333325,27.18383666666666,59.46888833333333,0.0,0.0,27.485506666666662,59.46888833333333,9.05976,0.5494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,206.0795464,82.43181856,44.79991955999999,0.024500000000000022,37.674375000000005,30.51225,10.186855514705885,0.9049237132352952,3.509605698529412,13.696461213235295,6.144095535645221,0.0482287808333333,0.1878527571666666,0.5429182756666666,1.4839886880000002,3.4795310933333328,11.486751697333332,13.701511418166666,12.057330047986666,54.34784812783341,7.453548451285339,14.627033903431895,76.42843048255065,0.3955795621895129,0.034750989976081,28.447549939889708,86.31952193445,91.31247452566026,0.273,0.2810294117647059,0.2843921568627451,0.0879111806423818,,,5.0652,83.2,92.61440000000002,,0.1008,519.0,909.5999999999999,612.8,49.033260000000006,164.28279999999998,
104,104,148653.0,H12539-4,144.71,115.0,115.0,115.0,0.0,2548.0,1100.76,93.7,1.02,4.6776,0.0,0.53444,3.81532,22.59501,1.27672,1.28232,56.61525999999999,3.30772,1.80329,12.452335,3.628,125.9,0.0873199999999999,1.2852,0.2758,0.2996,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5511400000000001,0.0,0.5511400000000001,0.00287,0.0,0.0,0.0,0.0,1.5319233333333333,0.12692,22.755295,52.307935,0.0,0.0,23.372746666666668,52.307935,11.01349,0.75052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.6999999999998,254.03267161999983,101.61306864799997,56.12558688,0.023799999999999988,28.755,30.219375,7.775126470588235,0.6709499999999997,4.180555698529411,11.955682169117647,5.363199464244485,0.0364597753333333,0.2243125324999999,0.4225044553333333,1.804009662,2.8648916405,14.351643337833332,16.802469987666665,14.786173589146664,55.23461462858273,5.278060721523194,14.551448731823829,75.06412408192978,0.3890001709236798,0.0339964127476925,24.831951865257352,105.8555609223,123.34515883244252,0.2758,0.2820588235294117,0.2840032679738562,0.099314977749494,,,6.3504,93.7,116.096,,0.12459999999999999,644.9,1059.3,762.5,59.53896,205.8144,
105,105,148653.0,H12539-4,168.98,116.0,116.0,116.0,0.0,2468.9,1018.16,105.3,1.02,5.4889,0.0,0.64868,5.10099,21.46859,1.5184999999999995,1.28232,56.615260000000006,3.86242,2.15605,11.084831666666666,4.2488,128.2,0.0826,0.0,0.2702,0.3052,1137.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0513599999999999,0.46601,0.0,0.46601,0.1731433333333333,0.0,0.0,0.0,0.0,1.6667733333333334,4.162208333333333,20.200436666666665,45.81178333333333,0.0,0.0,20.64136333333333,45.81178333333333,13.16959,38.1758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.7999999999997,298.8153422799999,119.52613691199996,65.86021332,0.03500000000000003,24.22875,29.36357142857143,6.418243382352942,0.831378676470589,5.011934375,11.430177757352942,5.127463440170956,0.0583370666666667,0.2826495991666667,0.4503621546666667,2.157178842,2.589695980666666,16.9413393185,19.83152991433333,17.45174632461333,55.10109756871753,4.289826118906532,14.60077835315804,73.9917020407821,0.390718611111111,0.0342623521408205,23.74047920202206,124.93863846029998,150.1362246176779,0.2758,0.2848039215686274,0.2841176470588235,0.1064984038508058,,,6.3504,105.3,135.9616,,0.15960000000000002,773.0999999999999,1222.5,925.7,69.52356,241.51160000000002,
106,106,149254.0,H12569-3,0.67,117.0,117.0,117.0,0.0,2026.5,1505.79,0.0,1.02,0.0009,0.0,0.0,0.0,0.0,0.0,1.28232,56.61526,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.2919,0.301,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0107989199999999,0.009099999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,inf,,,,,,0.0,,,,0.2950980392156863,0.2950980392156863,,,,0.0,0.0,0.0,,0.009099999999999997,0.0,301.0,0.0,0.01116,0.039599999999999996,
107,107,149254.0,H12569-3,49.14,118.0,118.0,118.0,0.0,1956.5,1437.08,37.6,1.02,0.7071999999999999,0.7154599999999999,0.29811,1.90788,17.87152,0.4769699999999999,1.28232,56.61526,1.11401,0.07355,3.774,0.5422,112.3,0.06871,1.7009999999999998,0.2681,0.2996,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10603,0.0,0.10603,0.0,0.0,0.0,0.0,0.0,1.2437033333333334,5.798376666666667,6.304296666666667,25.910096666666664,0.0,0.0,6.304296666666667,25.910096666666664,0.4511800000000001,1.29201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,39.630682,15.8522728,8.485551359999999,0.03149999999999997,35.145,17.5725,9.237622058823533,1.0853602941176463,1.0853602941176463,10.322982352941178,4.630786653705883,0.0391766549999999,0.0391766549999999,0.3334368636666667,0.073903284,0.7079725156666666,0.7079725156666666,1.1544893183333331,1.0159506001333334,53.52892589635474,29.212130728067475,6.408863971438425,89.14992059586064,0.4060687118324521,0.0156299521762812,21.440834347058825,7.2732827055,10.916564947441174,0.2919,0.2899509803921568,0.2925245098039215,0.0432170420353862,,,1.7009999999999998,37.6,17.3504,,0.04059999999999997,112.3,444.79999999999995,143.79999999999995,20.05218,31.116799999999998,
108,108,149254.0,H12569-3,72.42,119.0,119.0,119.0,0.0,1854.3,1354.78,53.1,1.02,1.7087,0.0,0.62883,2.94479,23.08282,0.50613,1.28232,56.61526,1.65348,0.52301,14.00771,1.3022,142.1,0.0823,1.4742,0.2751,0.3024,1556.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1892699999999998,0.0,1.1892699999999998,0.0,0.0,0.0,0.0,0.0,2.1981433333333333,10.834803333333332,25.817276666666668,112.27954,0.0,0.0,25.817276666666668,112.27954,3.19418,10.43667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.20000000000005,97.49147772000002,38.99659108800001,20.50234956,0.02729999999999999,33.148125,22.764375,8.940244301470589,0.8871998161764703,1.9725601102941168,10.912804411764704,4.895374931073529,0.0600093129999999,0.0991859679999999,0.6047092310000001,0.5232066839999999,3.6686350143333337,4.37660753,5.603709413000001,4.931264283440001,52.57472252826981,12.5533406754108,12.645372700172874,77.7734359038535,0.4159263712691343,0.0315882203391044,22.665894763235293,35.303369301900005,39.52221365486472,0.2681,0.279656862745098,0.2882352941176471,0.0831725183063314,,,3.1752,53.1,41.6704,,0.06789999999999996,254.39999999999998,614.1999999999999,313.19999999999993,29.76264,75.1828,
109,109,149254.0,H12569-3,96.83,120.0,120.0,120.0,0.0,1759.1,1268.62,62.8,1.02,2.7384,0.52877,0.24883,3.2192800000000004,23.7014,0.63764,1.28232,56.61525999999999,2.22723,1.08824,15.846465,2.1101,132.0,0.08616,1.4364,0.2737,0.3003,2043.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083545,1.3217433333333333,0.0,1.3217433333333333,0.0,0.0,0.0,0.0,0.0,1.8326566666666668,8.905016666666667,29.86027333333333,130.33757,0.0,0.0,29.86027333333333,130.33757,6.643680000000001,23.92396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.4000000000001,151.38920524000002,60.55568209600001,32.857513919999995,0.026600000000000013,43.531875,27.95625,11.681053124999998,1.1352430147058827,3.107803125,14.788856249999998,6.6341330251875,0.0487486673333333,0.1479346353333333,0.5015981296666667,1.0882347840000002,3.94155608,8.31816361,10.055931159,8.84921941992,54.2600013453905,10.955426139318009,14.613359330824109,79.82878681553261,0.39858354590883,0.0349821499853041,30.71645443125,63.3523663017,57.32038450705004,0.2751,0.2820588235294117,0.2866911764705882,0.0738594247430843,,,4.611599999999999,62.8,67.5232,,0.09449999999999997,386.4,772.8,471.79999999999995,40.09014,120.4896,
110,110,149254.0,H12569-3,122.37,121.0,121.0,121.0,0.0,1658.3,1178.8,72.6,1.02,3.8179,0.26963,0.30135,3.15623,23.53688,0.87232,1.28232,56.61525999999999,2.82236,1.61533,15.445658333333336,2.9499,139.2,0.08982,1.2852,0.2765,0.3003,1618.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21092,0.0,1.21092,0.0,0.0,0.0,0.0,0.0,1.5289733333333333,7.2786,29.36234333333333,120.47248666666668,0.0,0.0,29.36234333333333,120.47248666666668,9.86098,40.31622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.20000000000005,208.45738732,83.382954928,45.81021852,0.023799999999999988,34.479375,29.260875,9.346614889705885,0.8045187499999995,3.912321874999999,13.258936764705885,5.947826443279412,0.0363895653333333,0.1843242006666666,0.4227611266666667,1.615228524,4.087238191999999,12.405401801999998,14.627715653333333,12.872389774933334,54.939547968234606,7.133144236031543,15.437675225168574,77.51036742943471,0.3925884254456836,0.0363995872506502,27.53881166029412,92.154608616,88.76396704370588,0.2737,0.2813725490196078,0.2856274509803921,0.0867909596639075,,,5.896799999999999,72.6,94.3968,,0.11829999999999996,525.5999999999999,935.7999999999998,634.7999999999998,50.80248,167.9876,
111,111,149254.0,H12569-3,145.21,122.0,122.0,122.0,0.0,1572.9,1098.22,81.8,1.02,4.7512,0.0,0.54921,3.20617,21.56746,1.00935,1.28232,56.61525999999999,3.35082,1.99124,13.233643333333331,3.6701,121.1,0.08058,1.3608,0.2744,0.2996,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06846,1.10364,0.0,1.10364,0.0,0.0,0.0,0.0,0.0,1.13955,5.522523333333333,25.32773666666667,110.86936,0.0,0.0,25.32773666666667,110.86936,12.16313,45.12445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.5999999999999,256.8068193599999,102.72272774399995,57.00869856,0.0252,33.5475,29.9753125,9.024935294117643,0.828820588235294,4.741142463235293,13.76607775735294,6.175324821170955,0.02871666,0.2130408606666666,0.31269252,1.992320694,3.067188910333334,15.472590712333332,17.990644787,15.83176741256,55.49764868206576,6.011644118875782,15.412136885631655,76.9214296865732,0.3887372420370015,0.0359828927558038,28.59214350202205,113.3410621581,114.87361369987786,0.2765,0.2824019607843137,0.2850898692810457,0.0925717030683405,,,7.257599999999999,81.8,117.4432,,0.14349999999999996,646.6999999999999,1082.1,781.0999999999999,60.31476,209.0528,
112,112,149255.0,H12569-4,0.75,125.0,125.0,125.0,0.0,2454.2,1504.57,0.0,1.02,0.0012,0.0,0.0,0.0,0.0,0.0,1.28232,56.61526,0.00594,0.0,0.0,0.0,0.0,0.0,0.0,0.2912,0.2989,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0143985599999999,0.007699999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,inf,,,,,,0.0,,,,0.2930392156862745,0.2930392156862745,,,,0.0,0.0,0.0,,0.007699999999999985,0.0,298.9,0.0,0.10692,0.05279999999999999,
113,113,149255.0,H12569-4,49.3,126.0,126.0,126.0,0.0,2411.5,1454.97,26.3,1.02,0.7071999999999999,1.7696499999999995,0.29494,1.71066,13.4051,1.13553,1.28232,56.61526,1.1251,0.0,2.0659983333333334,0.5422,62.70000000000001,0.0496,1.3608,0.2751,0.3003,1193.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7680366666666667,3.30917,3.36396,13.742693333333332,0.0,0.0,3.36396,13.742693333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2025899999999999,0.0,0.2025899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.69999999999982,24.1747160199999,9.66988640799996,8.485551359999999,0.0252,25.426875000000003,12.7134375,6.857777757352942,0.6281933823529412,0.6281933823529412,7.485971139705883,3.358131793560662,0.019354524,0.019354524,0.211286887,0.0,0.210920292,0.210920292,0.4415617030000001,0.3885742986400001,87.75233753500812,34.72772741965674,4.01839568992796,126.49846064459284,0.2477019142177947,0.0059780443103022,15.548362057169118,2.7818387289000004,5.844515233930782,0.2912,0.2899509803921569,0.2914950980392157,0.0319894908279379,,,1.3608,26.3,17.3504,,0.032899999999999985,62.70000000000001,386.79999999999995,87.89999999999998,20.2518,31.116799999999998,
