,Unnamed: 0.1,Unnamed: 0,run_id,sample_time,Acid Totalizer,Adjusted Feed Vessel Weight,Adjusted Second Feed Vessel Weight,Base totalizer,Broth Density,CO2 Evolved,Capillary Emulsion,Capillary Emulsion Dead Cell Layer,Capillary Free Fene,Capillary PCV,Capillary Pellet Dead Cell Layer,Feed Density,Feed Trs,H2O Evaporated,Myrcene Offgas,Myrcene Titer in grams,O2 Consumed,Overflow Weight,Overlay Amount,PSA,Tank Weight post sample,Tank Weight pre sample,Total_Cell_Density,hermes_run,Farnesene broth pA*s,Farnesene effluent_broth pA*s,Farnesene glucosidase_treat pA*s,Farnesene overflow pA*s,Farnesene overlay pA*s,Farnesene pellet pA*s,Farnesene resin_extract pA*s,Farnesene supernatant pA*s,Farnesene test_blank pA*s,Limonene broth pA*s,Limonene effluent_broth pA*s,Limonene glucosidase_treat pA*s,Limonene overflow pA*s,Limonene overlay pA*s,Limonene pellet pA*s,Limonene resin_extract pA*s,Limonene supernatant pA*s,Limonene test_blank pA*s,Myrcene  broth g/kg,Myrcene  broth pA*s,Myrcene  effluent_broth g/kg,Myrcene  effluent_broth pA*s,Myrcene  glucosidase_treat g/kg,Myrcene  glucosidase_treat pA*s,Myrcene  overflow g/kg,Myrcene  overflow pA*s,Myrcene  overlay g/kg,Myrcene  overlay pA*s,Myrcene  pellet g/kg,Myrcene  pellet pA*s,Myrcene  resin_extract g/kg,Myrcene  resin_extract pA*s,Myrcene  supernatant g/kg,Myrcene  supernatant pA*s,Myrcene  test_blank g/kg,Myrcene  test_blank pA*s,Valencene broth pA*s,Valencene effluent_broth pA*s,Valencene glucosidase_treat pA*s,Valencene overflow pA*s,Valencene overlay pA*s,Valencene pellet pA*s,Valencene resin_extract pA*s,Valencene supernatant pA*s,Valencene test_blank pA*s,a-Humulene overflow pA*s,b-Caryophyllene broth pA*s,b-Caryophyllene effluent_broth pA*s,b-Caryophyllene glucosidase_treat pA*s,b-Caryophyllene overflow pA*s,b-Caryophyllene overlay pA*s,b-Caryophyllene pellet pA*s,b-Caryophyllene resin_extract pA*s,b-Caryophyllene supernatant pA*s,b-Caryophyllene test_blank pA*s,d-Cadinene broth pA*s,d-Cadinene effluent_broth pA*s,d-Cadinene glucosidase_treat pA*s,d-Cadinene overflow pA*s,d-Cadinene overlay pA*s,d-Cadinene pellet pA*s,d-Cadinene resin_extract pA*s,d-Cadinene supernatant pA*s,d-Cadinene test_blank pA*s,cum_feed,cum_TRS,TRS_carbon,Cum_CO2_carbon,Weight_draw,Biomass_density,Avg_biomass_density,Tank_biomass,Biomass_draw,Cum_biomass_draw,Cum_biomass,Cum_biomass_carbon,Myrcene_draw,Cum_myrcene_draw,Tank_myrcene,Trap_myrcene,Effluent_myrcene,Cum_effluent_myrcene,Total_myrcene,Total_myrcene_carbon,CO2_percent,Biomass_percent,Myrcene_percent,Carbon_closure,TRS_O2,Myrcene_O2,TRS_biomass,TRS_product,TRS_other,shift_post_weight,Avg_interval_vol,Avg_vol,maintenance,run_id_duplicate,SclSubsB_PV
84,,,,41.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1477.85498
85,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1477.83502
86,,,,42.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1477.88
87,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1477.85999
88,,,,43.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1477.88
89,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1477.85498
90,,,,44.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1477.84998
91,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1477.85999
92,,,,45.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1477.89996
93,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1477.94
94,,,,46.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1477.87
95,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1477.90503
96,,,,47.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1477.89001
97,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1477.94001
98,,,,48.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1476.962
99,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1474.92813
100,,,,49.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1472.55785
101,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1470.35072
102,,,,50.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1468.0
103,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1465.54624
104,,,,51.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1463.22144
105,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1460.855
106,,,,52.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1458.3625
107,1.0,1.0,142026.0,52.59,0.0,3437.0,0.0,24.2,1.02,0.4103,0.0,0.18779,11.22066,12.26917,0.4225399999999999,1.28232,56.61526,1.16327,0.05176,3.7070133333333337,0.318,20.7,0.0203,2.7054,0.2583,0.2877,1143.75,H11958-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002285,0.0,0.002285,0.0,0.0,0.0,0.0,0.0,1.1292533333333334,0.08759,6.284773333333334,0.4419733333333333,0.0,0.0,6.284773333333334,0.4419733333333333,0.3158,0.01092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.19999999999982,22.193181919999898,8.87727276799996,4.9231076400000005,0.0294,24.361875,12.1809375,6.1692865808823525,0.7021952205882362,0.7021952205882362,6.871481801470589,3.082478021321691,0.033200048,0.033200048,0.291686136,0.05172804,0.130094808,0.130094808,0.5067090320000001,0.44590394816,55.45743347829077,34.72325456116597,5.0229835199765045,95.20367155943326,0.3877215569531778,0.0116965765905514,14.272067701654413,3.1922669016000005,4.728847316745485,0.2898,0.2830882352941176,0.2866911764705882,0.0257488050682419,,
108,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1455.90063
109,,,,53.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1453.58428
110,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1451.28999
111,,,,54.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1448.82001
112,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1446.49428
113,,,,55.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1444.18437
114,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1441.7175
115,,,,56.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1439.415
116,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1437.10313
117,,,,57.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1434.6325
118,,,,58.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1432.18562
119,,,,58.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1429.85073
120,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1427.54062
121,,,,59.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1425.07063
122,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1422.60749
123,,,,60.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1420.27785
124,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1417.95063
125,,,,61.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1415.47563
126,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1413.00626
127,,,,62.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1410.55688
128,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1408.23072
129,,,,63.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1405.93123
130,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1403.47751
131,,,,64.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1401.19071
132,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1398.88563
133,,,,65.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1396.40688
134,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1393.93687
135,,,,66.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1391.546
136,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1389.25001
137,,,,67.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1386.87938
138,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1384.41875
139,,,,68.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1381.94188
140,,,,69.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1379.61214
141,,,,69.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1377.25188
142,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1374.765
143,,,,70.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1372.27063
144,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1369.79501
145,,,,71.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1367.41858
146,,,,72.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1365.08251
147,,,,72.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1362.745
148,2.0,2.0,142026.0,72.73,0.0,3336.2,0.0,56.5,1.02,1.3269,0.0,1.7256600000000002,7.38938,16.99115,1.17994,1.28232,56.61526,1.63066,0.42903,10.459573333333331,1.0804,123.09999999999998,0.0962,8.3484,0.308,0.3394999999999999,1293.75,H11958-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091666666666666,0.0,0.0091666666666666,0.0,0.0,0.0,0.0,0.0,2.76323,0.2309599999999999,18.155916666666663,1.3159433333333332,0.0,0.0,18.155916666666663,1.3159433333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,79.261364,31.704545600000003,15.92120772,0.0314999999999999,27.556875,17.306250000000002,8.321095588235295,0.8510211397058801,1.5532163602941162,9.87431194852941,4.429517596990808,0.0870417449999997,0.1202417929999998,0.85107484,0.0,2.234993341666666,2.365088149666666,3.3364047826666656,2.936036208746666,50.21742913735373,13.971238234654928,9.260615956428234,73.4492833284369,0.4075721132090995,0.0226684279492664,20.508945917095584,21.019350130799992,37.73306795210442,0.2583,0.2930392156862744,0.2888071895424836,0.1038000485667039,,
149,,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1360.26801
150,,,,73.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1357.99857
151,,,,74.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1355.64562
152,,,,74.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1353.19374
153,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1350.70812
154,,,,75.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1348.27063
155,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1345.78562
156,,,,76.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1343.465
157,,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1341.12125
158,,,,77.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1338.59563
159,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1336.22642
160,,,,78.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1333.91626
161,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.0,1331.40437
